ec5_uuid,created_at,uploaded_at,title,lat_1_GPS,long_1_GPS,accuracy_1_GPS,UTM_Northing_1_GPS,UTM_Easting_1_GPS,UTM_Zone_1_GPS,2_Panel_trap_number,3_Males_Trapped,4_Females_trapped,5_Note
62819b63-426b-4471-ad65-e70b95c944e7,2019-09-25T01:05:43.705Z,2019-10-18T05:44:37.000Z,62819b63-426b-4471-ad65-e70b95c944e7,,,,,,,022,0,0,
c0b948af-f70e-4495-b683-91481353a2ff,2019-09-25T01:05:10.006Z,2019-10-18T05:44:36.000Z,c0b948af-f70e-4495-b683-91481353a2ff,,,,,,,021,0,3,
45683082-531f-4a45-b1e2-bf49a9893e97,2019-09-25T01:04:35.572Z,2019-10-18T05:44:34.000Z,45683082-531f-4a45-b1e2-bf49a9893e97,,,,,,,020,0,1,
1a6f9289-ae8a-45bd-b285-b7285c2da853,2019-09-25T01:03:55.888Z,2019-10-18T05:44:32.000Z,1a6f9289-ae8a-45bd-b285-b7285c2da853,,,,,,,019,1,2,
d0497def-7d44-4a9b-90ec-6beb0cef3fdc,2019-09-25T00:57:23.091Z,2019-10-18T05:44:30.000Z,d0497def-7d44-4a9b-90ec-6beb0cef3fdc,,,,,,,018,5,0,
efcee6af-4369-422e-b1b1-4793b89701c7,2019-09-25T00:56:53.392Z,2019-10-18T05:44:28.000Z,efcee6af-4369-422e-b1b1-4793b89701c7,,,,,,,017,1,1,
6c32557b-2f85-495a-9efe-4382db4ec4de,2019-09-25T00:54:42.113Z,2019-10-18T05:44:26.000Z,6c32557b-2f85-495a-9efe-4382db4ec4de,,,,,,,016,0,0,
140c23d5-887f-49f7-95ea-9b0df4e8c557,2019-09-25T00:52:03.886Z,2019-10-18T05:44:25.000Z,140c23d5-887f-49f7-95ea-9b0df4e8c557,,,,,,,014,015,1,
11976910-5536-4e79-a0c7-68a2b2657828,2019-09-25T00:49:12.998Z,2019-10-18T05:44:23.000Z,11976910-5536-4e79-a0c7-68a2b2657828,,,,,,,013,0,0,
7ea528e0-6cdc-40f5-ba37-4c6851a5f064,2019-09-25T00:48:17.101Z,2019-10-18T05:44:21.000Z,7ea528e0-6cdc-40f5-ba37-4c6851a5f064,,,,,,,012,1,1,
b22bb1b8-cfab-4d60-8921-de5de92dcd73,2019-09-25T00:47:25.617Z,2019-10-18T05:44:20.000Z,b22bb1b8-cfab-4d60-8921-de5de92dcd73,,,,,,,011,0,0,
504216d9-663e-417f-91a6-257f2e6dc5f8,2019-09-25T00:46:32.799Z,2019-10-18T05:44:18.000Z,504216d9-663e-417f-91a6-257f2e6dc5f8,,,,,,,010,0,0,
8bf2ce55-d884-4055-b142-0d02f611df1c,2019-09-25T00:45:18.941Z,2019-10-18T05:44:16.000Z,8bf2ce55-d884-4055-b142-0d02f611df1c,,,,,,,009,2,2,
bef1567d-bf0e-49ee-9789-4bb122e6db1d,2019-09-25T00:39:10.985Z,2019-10-18T05:44:14.000Z,bef1567d-bf0e-49ee-9789-4bb122e6db1d,,,,,,,008,1,1,
cab029a4-9be4-42e0-a16a-18a2b52ff2d2,2019-09-25T00:38:07.101Z,2019-10-18T05:44:13.000Z,cab029a4-9be4-42e0-a16a-18a2b52ff2d2,,,,,,,007,1,1,
459ad8b3-f972-481c-af7d-cc4d24294acb,2019-09-25T00:36:57.341Z,2019-10-18T05:44:11.000Z,459ad8b3-f972-481c-af7d-cc4d24294acb,,,,,,,006,0,0,
ce39bf3c-de2e-41c2-8cc4-395bcb3a678c,2019-09-25T00:35:52.714Z,2019-10-18T05:44:09.000Z,ce39bf3c-de2e-41c2-8cc4-395bcb3a678c,,,,,,,005,0,0,
845c8ecb-19f2-44af-9379-66ca4e577a54,2019-09-25T00:35:00.480Z,2019-10-18T05:44:08.000Z,845c8ecb-19f2-44af-9379-66ca4e577a54,,,,,,,004,0,4,
00d464f1-7131-49cf-97f1-857856d5831a,2019-09-25T00:33:53.059Z,2019-10-18T05:44:06.000Z,00d464f1-7131-49cf-97f1-857856d5831a,,,,,,,003,1,0,
dec2ada9-07cf-416e-a84e-be60aeb53a50,2019-09-25T00:32:35.729Z,2019-10-18T05:44:04.000Z,dec2ada9-07cf-416e-a84e-be60aeb53a50,,,,,,,002,2,1,
fcb708c3-8336-4778-a797-61778131cddb,2019-09-25T00:31:42.988Z,2019-10-18T05:44:01.000Z,fcb708c3-8336-4778-a797-61778131cddb,,,,,,,001,0,0,
2972a7c6-c561-4025-aff0-0679db3e4bbd,2019-09-25T00:27:40.463Z,2019-10-18T05:44:00.000Z,2972a7c6-c561-4025-aff0-0679db3e4bbd,,,,,,,031,0,0,
7f6739b2-5814-4c47-b5ad-e767d7553f26,2019-09-25T00:26:46.657Z,2019-10-18T05:43:58.000Z,7f6739b2-5814-4c47-b5ad-e767d7553f26,,,,,,,032,1,2,
2ec53bc6-f8c9-405e-9f71-dd2f6c5cea09,2019-09-25T00:26:04.613Z,2019-10-18T05:43:56.000Z,2ec53bc6-f8c9-405e-9f71-dd2f6c5cea09,,,,,,,033,0,2,
3b93a5a4-5d52-4455-a1f6-3f644c7ecc04,2019-09-25T00:25:29.587Z,2019-10-18T05:43:54.000Z,3b93a5a4-5d52-4455-a1f6-3f644c7ecc04,,,,,,,034,2,0,
5ec67112-498c-48ca-be43-8ae6bc26262e,2019-09-25T00:24:38.310Z,2019-10-18T05:43:52.000Z,5ec67112-498c-48ca-be43-8ae6bc26262e,,,,,,,035,1,2,
d98b4089-1b77-4309-816b-023bf7c037d2,2019-09-25T00:23:57.157Z,2019-10-18T05:43:50.000Z,d98b4089-1b77-4309-816b-023bf7c037d2,,,,,,,036,1,1,
80915a64-dac1-47bc-9dd4-f6bff6c2aa45,2019-09-25T00:23:12.382Z,2019-10-18T05:43:49.000Z,80915a64-dac1-47bc-9dd4-f6bff6c2aa45,,,,,,,037,0,4,
04d8e6c0-1851-46e0-a1b7-7681dbbf1169,2019-09-25T00:22:26.853Z,2019-10-18T05:43:47.000Z,04d8e6c0-1851-46e0-a1b7-7681dbbf1169,,,,,,,038,0,2,
5f948c6a-4e0e-488e-8f53-610520236f0d,2019-09-25T00:21:26.398Z,2019-10-18T05:43:46.000Z,5f948c6a-4e0e-488e-8f53-610520236f0d,,,,,,,039,3,3,
6639d7f3-8bca-4093-9ee1-515ac76383e8,2019-09-25T00:20:10.421Z,2019-10-18T05:43:44.000Z,6639d7f3-8bca-4093-9ee1-515ac76383e8,,,,,,,040,1,5,
3445c34b-a085-4bc0-91e6-3a1517b27ca7,2019-09-17T23:40:48.772Z,2019-09-25T00:21:58.000Z,3445c34b-a085-4bc0-91e6-3a1517b27ca7,,,,,,,030,0,0,
b290f73c-d48c-4dd9-b8f0-f26cbddbb8cf,2019-09-17T23:39:46.323Z,2019-09-25T00:21:56.000Z,b290f73c-d48c-4dd9-b8f0-f26cbddbb8cf,,,,,,,029,0,1,
5f2bc3cf-6de7-4b6c-bc3f-7a77c7bd4520,2019-09-17T23:38:42.139Z,2019-09-25T00:21:55.000Z,5f2bc3cf-6de7-4b6c-bc3f-7a77c7bd4520,,,,,,,028,0,2,
6b517c9d-d778-452f-9022-717f63cfb01b,2019-09-17T23:37:57.854Z,2019-09-25T00:21:53.000Z,6b517c9d-d778-452f-9022-717f63cfb01b,,,,,,,027,0,0,
0dfaee60-62db-4114-8613-71227accc2c8,2019-09-17T23:37:26.624Z,2019-09-25T00:21:51.000Z,0dfaee60-62db-4114-8613-71227accc2c8,,,,,,,026,0,0,
f82d735f-4c79-4b06-9c9d-b0b86a65b7fc,2019-09-17T23:36:16.940Z,2019-09-25T00:21:50.000Z,f82d735f-4c79-4b06-9c9d-b0b86a65b7fc,,,,,,,025,0,1,
6e2f0a80-33cb-41ac-a94a-cac1e09accfd,2019-09-17T23:35:39.608Z,2019-09-25T00:21:47.000Z,6e2f0a80-33cb-41ac-a94a-cac1e09accfd,,,,,,,024,0,0,
0ec9f6ac-8762-4bd2-96ee-4ffb0042bd3d,2019-09-17T23:33:33.533Z,2019-09-25T00:21:45.000Z,0ec9f6ac-8762-4bd2-96ee-4ffb0042bd3d,,,,,,,023,0,0,
d7ce285b-3542-48da-8c2d-8c39b7c00a10,2019-09-17T23:32:32.986Z,2019-09-25T00:21:44.000Z,d7ce285b-3542-48da-8c2d-8c39b7c00a10,,,,,,,022,2,1,
d2ebe139-30ce-4b70-9cee-6b73661d5a2f,2019-09-17T23:31:44.950Z,2019-09-25T00:21:42.000Z,d2ebe139-30ce-4b70-9cee-6b73661d5a2f,,,,,,,021,1,1,
ee7ec444-516f-44bd-b400-ec2054c1cb08,2019-09-17T23:30:25.868Z,2019-09-25T00:21:40.000Z,ee7ec444-516f-44bd-b400-ec2054c1cb08,,,,,,,020,0,1,
0193f3e7-5e6f-4c5f-a3e4-936fe6a7b056,2019-09-17T23:29:21.866Z,2019-09-25T00:21:39.000Z,0193f3e7-5e6f-4c5f-a3e4-936fe6a7b056,,,,,,,019,0,0,
413b1377-53e3-4ffb-bc5b-1db178644d7d,2019-09-17T23:21:27.972Z,2019-09-25T00:21:37.000Z,413b1377-53e3-4ffb-bc5b-1db178644d7d,,,,,,,018,0,0,
b37880c9-cfc6-4164-80bb-847e268b97fc,2019-09-17T23:21:07.386Z,2019-09-25T00:21:35.000Z,b37880c9-cfc6-4164-80bb-847e268b97fc,,,,,,,017,0,2,
85348e6e-26d0-4db9-8306-b41766972e7a,2019-09-17T23:18:02.459Z,2019-09-25T00:21:34.000Z,85348e6e-26d0-4db9-8306-b41766972e7a,,,,,,,016,1,2,
cbf7be2f-2e51-49c5-bcdc-50b88858b76c,2019-09-17T23:16:26.413Z,2019-09-25T00:21:32.000Z,cbf7be2f-2e51-49c5-bcdc-50b88858b76c,,,,,,,015,1,0,
49d0c860-caca-4d9a-adef-1750cdb8f072,2019-09-17T23:15:14.332Z,2019-09-25T00:21:30.000Z,49d0c860-caca-4d9a-adef-1750cdb8f072,,,,,,,014,1,2,
af88bcd5-3838-4733-8b72-607bf1fddd00,2019-09-17T23:13:41.358Z,2019-09-25T00:21:29.000Z,af88bcd5-3838-4733-8b72-607bf1fddd00,,,,,,,013,0,1,
0d047827-f304-4443-88c3-90c9026733e6,2019-09-17T23:12:42.792Z,2019-09-25T00:21:27.000Z,0d047827-f304-4443-88c3-90c9026733e6,,,,,,,012,1,1,
f9ac6287-1f37-4978-bbf2-279dc745e127,2019-09-17T23:11:48.644Z,2019-09-25T00:21:25.000Z,f9ac6287-1f37-4978-bbf2-279dc745e127,,,,,,,011,1,0,
987447a2-b349-4c43-99db-30ed4b23bab6,2019-09-17T23:10:32.576Z,2019-09-25T00:21:24.000Z,987447a2-b349-4c43-99db-30ed4b23bab6,,,,,,,010,0,0,
55a803a2-1070-48bb-87aa-65f4a97fd585,2019-09-17T23:09:06.668Z,2019-09-25T00:21:22.000Z,55a803a2-1070-48bb-87aa-65f4a97fd585,,,,,,,009,0,0,
c2071a40-0433-4eee-b5ee-fbc5a06251d8,2019-09-17T23:06:48.207Z,2019-09-25T00:21:21.000Z,c2071a40-0433-4eee-b5ee-fbc5a06251d8,,,,,,,010,3,0,
4e9fe925-d04d-4558-8ca1-e6b2de31fcb9,2019-09-17T23:03:46.465Z,2019-09-25T00:21:19.000Z,4e9fe925-d04d-4558-8ca1-e6b2de31fcb9,,,,,,,007,0,0,
8b85e3c2-5eb1-452f-a804-64e6d17c68b2,2019-09-17T23:02:55.341Z,2019-09-25T00:21:17.000Z,8b85e3c2-5eb1-452f-a804-64e6d17c68b2,,,,,,,006,0,0,
367ef46b-d707-4e80-825d-ad6178330491,2019-09-17T23:01:44.727Z,2019-09-25T00:21:15.000Z,367ef46b-d707-4e80-825d-ad6178330491,,,,,,,005,2,1,
2988c5bb-2825-4406-b033-74c518486036,2019-09-17T23:00:57.484Z,2019-09-25T00:21:13.000Z,2988c5bb-2825-4406-b033-74c518486036,,,,,,,004,0,0,
32b14ff9-0e8f-4163-bfc4-c4383476d616,2019-09-17T23:00:15.982Z,2019-09-25T00:21:12.000Z,32b14ff9-0e8f-4163-bfc4-c4383476d616,,,,,,,003,0,0,
cc440d55-9da0-4327-be28-4840c817cc33,2019-09-17T22:58:12.852Z,2019-09-25T00:21:10.000Z,cc440d55-9da0-4327-be28-4840c817cc33,,,,,,,002,1,1,
1a36ba88-30a1-4c68-8a6a-478d8ebdd41a,2019-09-17T22:57:10.979Z,2019-09-25T00:21:08.000Z,1a36ba88-30a1-4c68-8a6a-478d8ebdd41a,,,,,,,001,1,1,
a2b3314b-42a4-4c01-81f0-3801c885fe2b,2019-09-17T22:53:14.079Z,2019-09-25T00:21:07.000Z,a2b3314b-42a4-4c01-81f0-3801c885fe2b,,,,,,,031,0,1,
997d26db-e6f5-410d-93e5-50871bae9c10,2019-09-17T22:51:45.731Z,2019-09-25T00:21:05.000Z,997d26db-e6f5-410d-93e5-50871bae9c10,,,,,,,032,0,3,
4039c26d-f117-4615-ad57-d7b8ca519035,2019-09-17T22:50:48.766Z,2019-09-25T00:21:03.000Z,4039c26d-f117-4615-ad57-d7b8ca519035,,,,,,,033,0,1,
8552f987-9b5f-4b06-9575-7127cd790c67,2019-09-17T22:50:04.638Z,2019-09-25T00:21:02.000Z,8552f987-9b5f-4b06-9575-7127cd790c67,,,,,,,034,1,2,
e6bcc822-ed8e-4822-b891-da577dced49e,2019-09-17T22:49:23.267Z,2019-09-25T00:21:00.000Z,e6bcc822-ed8e-4822-b891-da577dced49e,,,,,,,035,0,3,
103c9d24-7ce7-4b09-82e4-2c67e0aa2058,2019-09-17T22:48:37.968Z,2019-09-25T00:20:58.000Z,103c9d24-7ce7-4b09-82e4-2c67e0aa2058,,,,,,,036,3,2,
b505b41c-b32e-4035-b946-db55207febe9,2019-09-17T22:47:47.235Z,2019-09-25T00:20:56.000Z,b505b41c-b32e-4035-b946-db55207febe9,,,,,,,037,0,3,
9a79b29a-c4b6-4718-b16a-6d3e6de550f6,2019-09-17T22:46:09.100Z,2019-09-25T00:20:55.000Z,9a79b29a-c4b6-4718-b16a-6d3e6de550f6,,,,,,,038,1,0,
54286404-3cf5-48c3-91da-94e61795568a,2019-09-17T22:45:08.967Z,2019-09-25T00:20:53.000Z,54286404-3cf5-48c3-91da-94e61795568a,,,,,,,039,4,1,
a46210c1-9d1b-4441-891a-7c0c19726934,2019-09-17T22:43:29.094Z,2019-09-25T00:20:51.000Z,a46210c1-9d1b-4441-891a-7c0c19726934,,,,,,,040,3,4,
2c7d6c28-07a5-4a04-ac6c-5e8d19f83fb9,2019-09-11T00:03:34.250Z,2019-11-26T19:32:33.000Z,2c7d6c28-07a5-4a04-ac6c-5e8d19f83fb9,,,,,,,030,0,0,
76973a88-c0e1-417a-b9bd-9fdff21e54f1,2019-09-11T00:02:19.828Z,2019-11-26T19:32:32.000Z,76973a88-c0e1-417a-b9bd-9fdff21e54f1,,,,,,,029,1,1,lure
d92d175a-8569-4e92-8b4b-6696cd875c26,2019-09-11T00:01:18.894Z,2019-11-26T19:32:30.000Z,d92d175a-8569-4e92-8b4b-6696cd875c26,,,,,,,028,1,1,
970cbd76-79a9-4307-8c89-98384deed4e8,2019-09-11T00:00:16.330Z,2019-11-26T19:32:28.000Z,970cbd76-79a9-4307-8c89-98384deed4e8,,,,,,,027,1,0,lure
92ccf4eb-40d4-40d9-94ee-b69fce96fd7b,2019-09-10T23:59:30.643Z,2019-11-26T19:32:27.000Z,92ccf4eb-40d4-40d9-94ee-b69fce96fd7b,,,,,,,026,0,2,
8f5c2ae6-8122-439c-b202-b180e2c10c83,2019-09-10T23:58:49.011Z,2019-11-26T19:32:25.000Z,8f5c2ae6-8122-439c-b202-b180e2c10c83,,,,,,,025,1,0,
958b53ec-9b0d-4aa4-aa77-0e82fa751cda,2019-09-10T23:57:42.660Z,2019-11-26T19:32:24.000Z,958b53ec-9b0d-4aa4-aa77-0e82fa751cda,,,,,,,024,0,0,lure
fff072ad-c33a-4308-95cc-fa61eb971770,2019-09-10T23:56:51.349Z,2019-11-26T19:32:22.000Z,fff072ad-c33a-4308-95cc-fa61eb971770,,,,,,,023,0,0,
238aaf12-158e-48bb-a6a0-bd127263070d,2019-09-10T23:56:14.076Z,2019-11-26T19:32:21.000Z,238aaf12-158e-48bb-a6a0-bd127263070d,,,,,,,022,0,0,
4e9d2fdd-ee7f-4fcc-ac7f-532432bae885,2019-09-10T23:55:33.912Z,2019-11-26T19:32:19.000Z,4e9d2fdd-ee7f-4fcc-ac7f-532432bae885,,,,,,,021,0,0,
7158e749-eb9f-487f-997e-7cfadf80fe6a,2019-09-10T23:54:26.841Z,2019-11-26T19:32:18.000Z,7158e749-eb9f-487f-997e-7cfadf80fe6a,,,,,,,020,0,1,lure
b4a07708-6a54-4793-a3f6-73d164866fb3,2019-09-10T23:53:40.890Z,2019-11-26T19:32:16.000Z,b4a07708-6a54-4793-a3f6-73d164866fb3,,,,,,,019,1,1,
35411109-41ff-4efa-b5cb-8cc372b6767b,2019-09-10T23:45:31.319Z,2019-11-26T19:32:14.000Z,35411109-41ff-4efa-b5cb-8cc372b6767b,,,,,,,018,0,0,lure
39de1ce0-2c93-4877-b919-3a01327b0464,2019-09-10T23:44:10.057Z,2019-11-26T19:32:13.000Z,39de1ce0-2c93-4877-b919-3a01327b0464,,,,,,,017,1,2,lure
0914fa70-e6a1-4b4e-8efc-1af163749608,2019-09-10T23:42:17.570Z,2019-11-26T19:32:11.000Z,0914fa70-e6a1-4b4e-8efc-1af163749608,,,,,,,016,0,0,lure
696d8549-a135-42e9-828f-de784c9db5a0,2019-09-10T23:40:59.443Z,2019-11-26T19:32:10.000Z,696d8549-a135-42e9-828f-de784c9db5a0,,,,,,,015,0,1,
4b968418-76c6-4736-817d-da7dfb683a14,2019-09-10T23:40:05.493Z,2019-11-05T23:41:52.000Z,4b968418-76c6-4736-817d-da7dfb683a14,,,,,,,014,0,0,
a1521cf8-7414-4c57-8ccc-ca1657f70f92,2019-09-10T23:39:07.827Z,2019-11-05T23:41:02.000Z,a1521cf8-7414-4c57-8ccc-ca1657f70f92,,,,,,,013,0,1,
b38e7c4c-eca6-4f80-be61-20f8f55553ea,2019-09-10T23:38:21.331Z,2019-11-05T23:40:27.000Z,b38e7c4c-eca6-4f80-be61-20f8f55553ea,,,,,,,012,0,0,
b09104d1-bbd1-475e-8e65-87d630c370ee,2019-09-10T23:37:16.052Z,2019-11-05T23:39:50.000Z,b09104d1-bbd1-475e-8e65-87d630c370ee,,,,,,,011,0,0,
b1c18652-2539-4d69-81a9-35e216bd1150,2019-09-10T23:36:39.500Z,2019-11-05T23:39:37.000Z,b1c18652-2539-4d69-81a9-35e216bd1150,,,,,,,010,0,0,
f212e6bb-2416-4f22-937a-a85c8d357f86,2019-09-10T23:35:49.891Z,2019-11-05T23:39:24.000Z,f212e6bb-2416-4f22-937a-a85c8d357f86,,,,,,,009,0,0,lure
bea8b30e-3c10-4184-a738-ccc0ad5bb768,2019-09-10T23:31:50.305Z,2019-11-05T23:39:11.000Z,bea8b30e-3c10-4184-a738-ccc0ad5bb768,,,,,,,008,0,0,lure
49dbdaa2-a930-45eb-872a-09388655e332,2019-09-10T23:30:47.193Z,2019-11-05T23:38:58.000Z,49dbdaa2-a930-45eb-872a-09388655e332,,,,,,,007,0,1,
a6667810-807a-43df-8d84-85e788bc504d,2019-09-10T23:29:56.102Z,2019-11-05T23:38:45.000Z,a6667810-807a-43df-8d84-85e788bc504d,,,,,,,006,0,0,
8044d3b1-f159-494c-89b5-ba04b01a340f,2019-09-10T23:29:10.697Z,2019-11-05T23:38:32.000Z,8044d3b1-f159-494c-89b5-ba04b01a340f,,,,,,,005,0,3,
e83ac86a-60a7-4899-95bc-6f65bb202180,2019-09-10T23:28:19.084Z,2019-11-05T23:38:19.000Z,e83ac86a-60a7-4899-95bc-6f65bb202180,,,,,,,004,0,2,
430bb1db-c933-44c6-81a1-f7f819600a60,2019-09-10T23:26:27.717Z,2019-11-05T23:38:05.000Z,430bb1db-c933-44c6-81a1-f7f819600a60,,,,,,,003,0,0,
65657e11-2524-44c8-ae35-2a14c929f666,2019-09-10T23:25:19.700Z,2019-11-05T23:37:59.000Z,65657e11-2524-44c8-ae35-2a14c929f666,,,,,,,002,1,2,
3b64dd83-e39e-4b21-9df0-1e385790fd5f,2019-09-10T23:24:15.497Z,2019-11-05T23:37:57.000Z,3b64dd83-e39e-4b21-9df0-1e385790fd5f,,,,,,,001,0,1,lure
8c566067-a72b-438e-9e60-827d4f67e19b,2019-09-10T23:19:50.695Z,2019-11-05T23:37:55.000Z,8c566067-a72b-438e-9e60-827d4f67e19b,,,,,,,031,0,2,lure
4fb640cc-1c77-4e05-a7fe-166c52401582,2019-09-10T23:18:34.279Z,2019-11-05T23:37:54.000Z,4fb640cc-1c77-4e05-a7fe-166c52401582,,,,,,,032,0,2,
083b506a-9f79-4674-aa3c-640151b936af,2019-09-10T23:17:24.993Z,2019-11-05T23:37:52.000Z,083b506a-9f79-4674-aa3c-640151b936af,,,,,,,033,0,1,lure
251a57ca-65de-4d50-ab09-64aad76a38dc,2019-09-10T23:15:55.748Z,2019-11-05T23:37:51.000Z,251a57ca-65de-4d50-ab09-64aad76a38dc,,,,,,,034,0,0,
eecac9b4-917c-4984-b605-305eabaea041,2019-09-10T23:15:12.517Z,2019-11-05T23:37:49.000Z,eecac9b4-917c-4984-b605-305eabaea041,,,,,,,035,1,1,
36a22eba-9ca3-411d-97de-d983681ed01b,2019-09-10T23:13:38.163Z,2019-11-05T23:37:47.000Z,36a22eba-9ca3-411d-97de-d983681ed01b,,,,,,,036,0,0,lure
4d39ef27-9dc3-487c-84ac-39402378639b,2019-09-10T23:12:40.203Z,2019-11-05T23:37:46.000Z,4d39ef27-9dc3-487c-84ac-39402378639b,,,,,,,037,0,1,
6364b4c5-9fd4-4a22-811d-21f33c0f9a2a,2019-09-10T23:11:28.385Z,2019-11-05T23:37:44.000Z,6364b4c5-9fd4-4a22-811d-21f33c0f9a2a,,,,,,,038,0,1,
b466d222-0972-4488-b03f-91f3b313bf8d,2019-09-10T23:10:37.941Z,2019-11-05T23:37:43.000Z,b466d222-0972-4488-b03f-91f3b313bf8d,,,,,,,039,2,0,
f6e704d0-e655-496d-bf63-e772a55b60b8,2019-09-10T23:07:52.554Z,2019-11-05T23:37:41.000Z,f6e704d0-e655-496d-bf63-e772a55b60b8,,,,,,,040,1,0,lure
d931a346-96cc-42ab-81c4-a9d582dc220d,2019-09-03T23:43:46.002Z,2019-11-05T23:37:39.000Z,d931a346-96cc-42ab-81c4-a9d582dc220d,,,,,,,030,1,1,
cd968688-d991-4b95-b08d-acd3ffe5f098,2019-09-03T23:42:54.360Z,2019-11-05T23:37:38.000Z,cd968688-d991-4b95-b08d-acd3ffe5f098,,,,,,,029,1,2,
dff14a46-db7d-4fd4-bb40-85aa59271885,2019-09-03T23:42:11.323Z,2019-11-05T23:37:36.000Z,dff14a46-db7d-4fd4-bb40-85aa59271885,,,,,,,028,1,1,
ead4a7c9-32b6-4552-bcdb-c30d49b524bc,2019-09-03T23:41:35.847Z,2019-11-05T23:37:34.000Z,ead4a7c9-32b6-4552-bcdb-c30d49b524bc,,,,,,,027,0,1,
975c191f-fb4e-44cf-a9aa-7f9a64b95fed,2019-09-03T23:41:00.784Z,2019-11-05T23:37:33.000Z,975c191f-fb4e-44cf-a9aa-7f9a64b95fed,,,,,,,026,0,0,
f3ef6363-4fa4-4dff-85bc-7073e1dcaf97,2019-09-03T23:40:23.363Z,2019-11-05T23:37:31.000Z,f3ef6363-4fa4-4dff-85bc-7073e1dcaf97,,,,,,,025,1,3,
bbb3e51a-4d43-4b9a-aea2-820a499f9449,2019-09-03T23:39:25.631Z,2019-10-29T23:36:17.000Z,bbb3e51a-4d43-4b9a-aea2-820a499f9449,,,,,,,024,0,2,
cd611328-af14-46a4-a21a-adbd4f6dde43,2019-09-03T23:38:30.029Z,2019-10-29T23:36:04.000Z,cd611328-af14-46a4-a21a-adbd4f6dde43,,,,,,,023,2,1,lure
266c9b8a-448a-4220-be92-3695ad3387bc,2019-09-03T23:37:44.610Z,2019-10-29T23:35:50.000Z,266c9b8a-448a-4220-be92-3695ad3387bc,,,,,,,022,1,2,
c54723fe-897e-49b1-a8af-f925bf19f12c,2019-09-03T23:36:32.408Z,2019-10-29T23:35:38.000Z,c54723fe-897e-49b1-a8af-f925bf19f12c,,,,,,,021,2,2,
fac99de7-60f4-416d-9477-59a3323cbc00,2019-09-03T23:35:49.799Z,2019-10-29T23:35:25.000Z,fac99de7-60f4-416d-9477-59a3323cbc00,,,,,,,020,0,1,
8fbc09d5-8c37-4478-9cb5-4cb51f1c9b20,2019-09-03T23:35:07.833Z,2019-10-29T23:35:11.000Z,8fbc09d5-8c37-4478-9cb5-4cb51f1c9b20,,,,,,,019,0,0,
dddc94eb-0c12-4121-be51-316a950121cb,2019-09-03T23:27:57.697Z,2019-10-29T23:34:58.000Z,dddc94eb-0c12-4121-be51-316a950121cb,,,,,,,018,0,0,
582f8689-5bb5-4edf-9ee3-69fb1a8eaf24,2019-09-03T23:26:57.669Z,2019-10-29T23:34:46.000Z,582f8689-5bb5-4edf-9ee3-69fb1a8eaf24,,,,,,,017,2,0,
d9f17f2e-8d3f-47dd-a1c4-f57dfc4c20f6,2019-09-03T23:25:59.760Z,2019-10-29T23:34:32.000Z,d9f17f2e-8d3f-47dd-a1c4-f57dfc4c20f6,,,,,,,016,1,0,
6e7f2b27-c1c4-450d-8cee-7ddb75305d8d,2019-09-03T23:24:27.517Z,2019-10-29T23:34:07.000Z,6e7f2b27-c1c4-450d-8cee-7ddb75305d8d,,,,,,,015,0,0,
f51a55f4-b92d-4c85-859a-3fe76c859fca,2019-09-03T23:22:46.580Z,2019-10-29T23:33:54.000Z,f51a55f4-b92d-4c85-859a-3fe76c859fca,,,,,,,014,0,0,lure
b46e206d-cc05-4370-bcd4-30eb4bf8ea29,2019-09-03T23:21:39.442Z,2019-10-29T23:33:26.000Z,b46e206d-cc05-4370-bcd4-30eb4bf8ea29,,,,,,,013,3,0,
55ed2f17-ca49-4eae-b1fb-08709ffbc4b8,2019-09-03T23:20:40.376Z,2019-10-29T23:33:03.000Z,55ed2f17-ca49-4eae-b1fb-08709ffbc4b8,,,,,,,012,3,2,
b7966f93-1939-49a0-9fae-78e66e13495f,2019-09-03T23:19:33.049Z,2019-10-29T23:32:26.000Z,b7966f93-1939-49a0-9fae-78e66e13495f,,,,,,,011,0,0,
5c9a68e0-6b98-442b-8938-fb2ec7f7ddd0,2019-09-03T23:18:50.977Z,2019-10-29T23:32:13.000Z,5c9a68e0-6b98-442b-8938-fb2ec7f7ddd0,,,,,,,010,3,4,
3fdf57a4-066d-4db8-8249-770082ec92cd,2019-09-03T23:16:34.227Z,2019-10-29T23:31:50.000Z,3fdf57a4-066d-4db8-8249-770082ec92cd,,,,,,,009,1,0,
3aea35ad-57ed-403f-b54d-22a8ba2a3d28,2019-09-03T23:13:54.370Z,2019-10-29T23:30:45.000Z,3aea35ad-57ed-403f-b54d-22a8ba2a3d28,,,,,,,008,0,2,
38815a71-21b3-46d1-9932-82bc31c0fe7e,2019-09-03T23:12:59.442Z,2019-10-29T23:30:43.000Z,38815a71-21b3-46d1-9932-82bc31c0fe7e,,,,,,,007,2,0,
53137f75-fb4e-473a-84f4-513ad85fb4c9,2019-09-03T23:12:09.665Z,2019-10-29T23:30:42.000Z,53137f75-fb4e-473a-84f4-513ad85fb4c9,,,,,,,006,2,1,
750f6056-14a9-4ac5-a86c-aa3b9c635caa,2019-09-03T23:10:57.402Z,2019-10-29T23:30:40.000Z,750f6056-14a9-4ac5-a86c-aa3b9c635caa,,,,,,,005,1,1,
